      Lon      Lat    Year     Veg    Repr    Soil    Fire     Est    Seed  HarvestPrescribed    LU_ch   Slow_h       NEE
  -120.86    39.15    1988  -0.232   0.023   0.220   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01129
  -120.86    39.15    1989  -0.320   0.032   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07320
  -120.86    39.15    1990  -0.284   0.028   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04301
  -120.86    39.15    1991  -0.279   0.028   0.224   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.03214
  -120.86    39.15    1992  -0.237   0.024   0.217   0.000  -0.003   0.000    0.000     0.000    0.000    0.000   0.00106
  -120.86    39.15    1993  -0.340   0.034   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09308
  -120.86    39.15    1994  -0.269   0.027   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03467
  -120.86    39.15    1995  -0.291   0.029   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04516
  -120.86    39.15    1996  -0.247   0.025   0.215   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00688
  -120.86    39.15    1997  -0.310   0.031   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06376
  -120.86    39.15    1998  -0.296   0.030   0.197   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06968
  -120.86    39.15    1999  -0.313   0.031   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07533
  -120.86    39.15    2000  -0.291   0.029   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05026
  -120.86    39.15    2001  -0.225   0.023   0.220   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01695
  -120.86    39.15    2002  -0.283   0.028   0.218   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03713
  -120.86    39.15    2003  -0.234   0.023   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00858
  -120.86    39.15    2004  -0.286   0.029   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05020
  -120.86    39.15    2005  -0.280   0.028   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03030
  -120.86    39.15    2006  -0.277   0.028   0.216   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03319
  -120.86    39.15    2007  -0.305   0.031   0.211   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.06393
  -120.86    39.15    2008  -0.211   0.021   0.190   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00031
  -120.86    39.15    2009  -0.267   0.027   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02671
  -120.86    39.15    2010  -0.327   0.033   0.201   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09368
  -120.86    39.15    2011  -0.319   0.032   0.229   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.05805
  -120.86    39.15    2012  -0.266   0.027   0.225   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.01517
  -120.86    39.15    2013  -0.298   0.030   0.241   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02715
  -120.86    39.15    2014  -0.206   0.021   0.231   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04559
  -120.86    39.15    2015  -0.232   0.023   0.232   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02324
  -120.86    39.15    2016  -0.277   0.028   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03866
  -120.86    39.15    2017  -0.211   0.021   0.299   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10881
  -120.86    39.15    2018  -0.224   0.022   0.289   0.000  -0.120   0.000    0.000     0.000    0.000    0.000  -0.03270
  -120.86    39.15    2019  -0.322   0.033   0.253   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03526
  -120.86    39.15    2020  -0.316   0.032   0.308   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02373
  -120.86    39.15    2021  -0.256   0.026   0.351   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.11683
  -120.86    39.10    1979  -0.313   0.031   0.262   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01932
  -120.86    39.10    1980  -0.376   0.038   0.247   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09106
  -120.86    39.10    1981  -0.213   0.021   0.245   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.05325
  -120.86    39.10    1982  -0.360   0.036   0.252   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07129
  -120.86    39.10    1983  -0.336   0.034   0.233   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.07009
  -120.86    39.10    1984  -0.268   0.027   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00655
  -120.86    39.10    1985  -0.315   0.032   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04701
  -120.86    39.10    1986  -0.324   0.032   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04088
  -120.86    39.10    1987  -0.232   0.023   0.228   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.01851
  -120.86    39.10    1988  -0.226   0.023   0.248   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04467
  -120.86    39.10    1989  -0.261   0.026   0.302   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06787
  -120.86    39.10    1990  -0.186   0.019   0.341   0.000  -0.105   0.000    0.000     0.000    0.000    0.000   0.06871
  -120.86    39.10    1991  -0.235   0.025   0.306   0.000  -0.112   0.000    0.000     0.000    0.000    0.000  -0.01586
  -120.86    39.10    1992  -0.302   0.031   0.334   0.000  -0.004   0.000    0.000     0.000    0.000    0.000   0.05995
  -120.86    39.10    1993  -0.434   0.044   0.326   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06355
  -120.86    39.10    1994  -0.392   0.039   0.326   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02718
  -120.86    39.10    1995  -0.402   0.040   0.338   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02326
  -120.86    39.10    1996  -0.334   0.033   0.344   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04349
  -120.86    39.10    1997  -0.393   0.039   0.327   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.02676
  -120.86    39.10    1998  -0.365   0.037   0.292   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03671
  -120.86    39.10    1999  -0.369   0.037   0.308   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02420
  -120.86    39.10    2000  -0.280   0.028   0.388   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.13634
  -120.86    39.10    2001  -0.220   0.023   0.394   0.000  -0.104   0.000    0.000     0.000    0.000    0.000   0.09249
  -120.86    39.10    2002  -0.336   0.034   0.357   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05540
  -120.86    39.10    2003  -0.360   0.036   0.401   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07749
  -120.86    39.10    2004  -0.393   0.039   0.376   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02236
  -120.86    39.10    2005  -0.395   0.039   0.381   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02515
  -120.86    39.10    2006  -0.354   0.035   0.369   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05042
  -120.86    39.10    2007  -0.400   0.040   0.359   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00176
  -120.86    39.10    2008  -0.254   0.025   0.317   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08901
  -120.86    39.10    2009  -0.288   0.029   0.352   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09276
  -120.86    39.10    2010  -0.390   0.039   0.330   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02135
  -120.86    39.10    2011  -0.400   0.040   0.339   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02058
  -120.86    39.10    2012  -0.297   0.030   0.323   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05537
  -120.86    39.10    2013  -0.289   0.029   0.436   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.17588
  -120.86    39.10    2014  -0.217   0.022   0.415   0.000  -0.110   0.000    0.000     0.000    0.000    0.000   0.11018
  -120.86    39.10    2015  -0.295   0.031   0.358   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09427
  -120.86    39.10    2016  -0.397   0.040   0.406   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04932
  -120.86    39.10    2017  -0.381   0.038   0.381   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03778
  -120.86    39.10    2018  -0.359   0.036   0.368   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04548
  -120.86    39.10    2019  -0.381   0.038   0.367   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02427
  -120.86    39.10    2020  -0.297   0.030   0.371   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.10331
  -120.86    39.10    2021  -0.252   0.026   0.345   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.11899
  -120.86    39.06    1979  -0.321   0.032   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01783
  -120.86    39.06    1980  -0.394   0.039   0.253   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.10304
  -120.86    39.06    1981  -0.227   0.023   0.246   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.04152
  -120.86    39.06    1982  -0.380   0.038   0.248   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.09387
  -120.86    39.06    1983  -0.358   0.036   0.239   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.08361
  -120.86    39.06    1984  -0.296   0.030   0.249   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01742
  -120.86    39.06    1985  -0.322   0.032   0.240   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05028
  -120.86    39.06    1986  -0.336   0.034   0.254   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04813
  -120.86    39.06    1987  -0.233   0.023   0.237   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.02726
  -120.86    39.06    1988  -0.230   0.023   0.252   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04505
  -120.86    39.06    1989  -0.349   0.035   0.252   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.06669
  -120.86    39.06    1990  -0.322   0.032   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05334
  -120.86    39.06    1991  -0.308   0.031   0.256   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.02097
  -120.86    39.06    1992  -0.236   0.024   0.249   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03731
  -120.86    39.06    1993  -0.350   0.035   0.236   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.07925
  -120.86    39.06    1994  -0.266   0.027   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01123
  -120.86    39.06    1995  -0.249   0.025   0.322   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09788
  -120.86    39.06    1996  -0.223   0.022   0.301   0.000  -0.102   0.000    0.000     0.000    0.000    0.000  -0.00125
  -120.86    39.06    1997  -0.344   0.035   0.264   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04515
  -120.86    39.06    1998  -0.380   0.038   0.287   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05474
  -120.86    39.06    1999  -0.396   0.040   0.291   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06568
  -120.86    39.06    2000  -0.296   0.030   0.353   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08613
  -120.86    39.06    2001  -0.226   0.023   0.322   0.000  -0.104   0.000    0.000     0.000    0.000    0.000   0.01466
  -120.86    39.06    2002  -0.320   0.033   0.283   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00460
  -120.86    39.06    2003  -0.334   0.034   0.311   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01013
  -120.86    39.06    2004  -0.324   0.033   0.276   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01545
  -120.86    39.06    2005  -0.382   0.038   0.295   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.05130
  -120.86    39.06    2006  -0.350   0.035   0.288   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02631
  -120.86    39.06    2007  -0.376   0.038   0.276   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06271
  -120.86    39.06    2008  -0.180   0.018   0.248   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.08644
  -120.86    39.06    2009  -0.283   0.028   0.284   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02997
  -120.86    39.06    2010  -0.390   0.039   0.262   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08899
  -120.86    39.06    2011  -0.383   0.038   0.262   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08327
  -120.86    39.06    2012  -0.286   0.029   0.264   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.00759
  -120.86    39.06    2013  -0.320   0.032   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01396
  -120.86    39.06    2014  -0.235   0.024   0.274   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.06201
  -120.86    39.06    2015  -0.243   0.024   0.272   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05317
  -120.86    39.06    2016  -0.332   0.033   0.264   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.03522
  -120.86    39.06    2017  -0.325   0.033   0.281   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01198
  -120.86    39.06    2018  -0.329   0.033   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02500
  -120.86    39.06    2019  -0.360   0.036   0.277   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04664
  -120.86    39.06    2020  -0.286   0.029   0.289   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03140
  -120.86    39.06    2021  -0.207   0.021   0.265   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07884
  -120.86    39.02    1979  -0.253   0.025   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00608
  -120.86    39.02    1980  -0.318   0.032   0.212   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07437
  -120.86    39.02    1981  -0.201   0.020   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03767
  -120.86    39.02    1982  -0.319   0.032   0.203   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08475
  -120.86    39.02    1983  -0.294   0.029   0.209   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05549
  -120.86    39.02    1984  -0.240   0.024   0.221   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00535
  -120.86    39.02    1985  -0.270   0.027   0.212   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03173
  -120.86    39.02    1986  -0.296   0.030   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04821
  -120.86    39.02    1987  -0.220   0.022   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01217
  -120.86    39.02    1988  -0.191   0.019   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05315
  -120.86    39.02    1989  -0.298   0.030   0.217   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05063
  -120.86    39.02    1990  -0.274   0.027   0.215   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03166
  -120.86    39.02    1991  -0.262   0.026   0.225   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01088
  -120.86    39.02    1992  -0.222   0.022   0.223   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02302
  -120.86    39.02    1993  -0.307   0.031   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06881
  -120.86    39.02    1994  -0.242   0.024   0.209   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00806
  -120.86    39.02    1995  -0.275   0.027   0.208   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.03958
  -120.86    39.02    1996  -0.234   0.023   0.210   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.00055
  -120.86    39.02    1997  -0.290   0.029   0.218   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04245
  -120.86    39.02    1998  -0.283   0.028   0.181   0.000  -0.002   0.000    0.000     0.000    0.000    0.000  -0.07565
  -120.86    39.02    1999  -0.292   0.029   0.213   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05022
  -120.86    39.02    2000  -0.272   0.027   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04348
  -120.86    39.02    2001  -0.205   0.021   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02548
  -120.86    39.02    2002  -0.253   0.025   0.207   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02132
  -120.86    39.02    2003  -0.220   0.022   0.214   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01652
  -120.86    39.02    2004  -0.262   0.026   0.198   0.000  -0.004   0.000    0.000     0.000    0.000    0.000  -0.04206
  -120.86    39.02    2005  -0.287   0.029   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06432
  -120.86    39.02    2006  -0.239   0.024   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00641
  -120.86    39.02    2007  -0.289   0.029   0.203   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05730
  -120.86    39.02    2008  -0.203   0.020   0.192   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00953
  -120.86    39.02    2009  -0.226   0.023   0.208   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00515
  -120.86    39.02    2010  -0.306   0.031   0.181   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.09461
  -120.86    39.02    2011  -0.307   0.031   0.194   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08158
  -120.86    39.02    2012  -0.254   0.025   0.215   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01369
  -120.86    39.02    2013  -0.281   0.028   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02870
  -120.86    39.02    2014  -0.191   0.019   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.04662
  -120.86    39.02    2015  -0.157   0.016   0.271   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.12906
  -120.86    39.02    2016  -0.213   0.021   0.226   0.000  -0.109   0.000    0.000     0.000    0.000    0.000  -0.07565
  -120.86    39.02    2017  -0.275   0.029   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02740
  -120.86    39.02    2018  -0.223   0.022   0.292   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.09119
  -120.86    39.02    2019  -0.225   0.022   0.216   0.000  -0.112   0.000    0.000     0.000    0.000    0.000  -0.09815
  -120.86    39.02    2020  -0.271   0.028   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00928
  -120.86    39.02    2021  -0.273   0.027   0.262   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01588
  -120.86    38.98    1979  -0.269   0.027   0.239   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.00457
  -120.86    38.98    1980  -0.333   0.033   0.227   0.000  -0.005   0.000    0.000     0.000    0.000    0.000  -0.07804
  -120.86    38.98    1981  -0.214   0.021   0.228   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.03433
  -120.86    38.98    1982  -0.341   0.034   0.219   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.08860
  -120.86    38.98    1983  -0.314   0.031   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05529
  -120.86    38.98    1984  -0.254   0.025   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00073
  -120.86    38.98    1985  -0.263   0.026   0.210   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02720
  -120.86    38.98    1986  -0.282   0.028   0.229   0.000  -0.001   0.000    0.000     0.000    0.000    0.000  -0.02521
  -120.86    38.98    1987  -0.216   0.022   0.202   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00770
  -120.86    38.98    1988  -0.202   0.020   0.229   0.000  -0.001   0.000    0.000     0.000    0.000    0.000   0.04663
  -120.86    38.98    1989  -0.295   0.030   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03698
  -120.86    38.98    1990  -0.286   0.029   0.220   0.000  -0.003   0.000    0.000     0.000    0.000    0.000  -0.04059
  -120.86    38.98    1991  -0.275   0.028   0.230   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01734
  -120.86    38.98    1992  -0.214   0.021   0.226   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03328
  -120.86    38.98    1993  -0.255   0.025   0.270   0.000  -0.005   0.000    0.000     0.000    0.000    0.000   0.03578
  -120.86    38.98    1994  -0.213   0.021   0.246   0.000  -0.106   0.000    0.000     0.000    0.000    0.000  -0.05094
  -120.86    38.98    1995  -0.310   0.032   0.237   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04111
  -120.86    38.98    1996  -0.301   0.030   0.285   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01458
  -120.86    38.98    1997  -0.354   0.035   0.259   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05963
  -120.86    38.98    1998  -0.352   0.035   0.243   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07336
  -120.86    38.98    1999  -0.344   0.034   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06612
  -120.86    38.98    2000  -0.310   0.031   0.255   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02338
  -120.86    38.98    2001  -0.254   0.025   0.245   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01653
  -120.86    38.98    2002  -0.155   0.015   0.362   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.22299
  -120.86    38.98    2003  -0.139   0.014   0.309   0.000  -0.211   0.000    0.000     0.000    0.000    0.000  -0.02707
  -120.86    38.98    2004  -0.276   0.030   0.219   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02673
  -120.86    38.98    2005  -0.383   0.038   0.320   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02512
  -120.86    38.98    2006  -0.365   0.036   0.291   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03683
  -120.86    38.98    2007  -0.356   0.036   0.323   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.00266
  -120.86    38.98    2008  -0.234   0.023   0.317   0.000  -0.109   0.000    0.000     0.000    0.000    0.000  -0.00198
  -120.86    38.98    2009  -0.353   0.037   0.296   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02029
  -120.86    38.98    2010  -0.434   0.043   0.322   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.06895
  -120.86    38.98    2011  -0.439   0.044   0.312   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08322
  -120.86    38.98    2012  -0.294   0.030   0.294   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02949
  -120.86    38.98    2013  -0.365   0.036   0.308   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02034
  -120.86    38.98    2014  -0.295   0.029   0.300   0.000  -0.000   0.000    0.000     0.000    0.000    0.000   0.03447
  -120.86    38.98    2015  -0.247   0.025   0.281   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.05915
  -120.86    38.98    2016  -0.322   0.032   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00419
  -120.86    38.98    2017  -0.351   0.035   0.300   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01607
  -120.86    38.98    2018  -0.352   0.035   0.276   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04072
  -120.86    38.98    2019  -0.356   0.036   0.276   0.000  -0.000   0.000    0.000     0.000    0.000    0.000  -0.04387
  -120.86    38.98    2020  -0.287   0.029   0.286   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02801
  -120.86    38.98    2021  -0.119   0.012   0.395   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.28792
  -120.86    38.94    1979  -0.313   0.031   0.257   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02459
  -120.86    38.94    1980  -0.370   0.037   0.245   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.08757
  -120.86    38.94    1981  -0.234   0.023   0.238   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02728
  -120.86    38.94    1982  -0.348   0.035   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.07071
  -120.86    38.94    1983  -0.323   0.032   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04501
  -120.86    38.94    1984  -0.254   0.025   0.242   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01289
  -120.86    38.94    1985  -0.269   0.027   0.226   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01601
  -120.86    38.94    1986  -0.293   0.029   0.246   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01735
  -120.86    38.94    1987  -0.216   0.022   0.216   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02193
  -120.86    38.94    1988  -0.177   0.018   0.236   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.07656
  -120.86    38.94    1989  -0.301   0.030   0.250   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02109
  -120.86    38.94    1990  -0.302   0.030   0.232   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.04047
  -120.86    38.94    1991  -0.281   0.028   0.244   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00966
  -120.86    38.94    1992  -0.224   0.022   0.240   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.03832
  -120.86    38.94    1993  -0.316   0.032   0.234   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05053
  -120.86    38.94    1994  -0.256   0.026   0.224   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00631
  -120.86    38.94    1995  -0.282   0.028   0.233   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.02012
  -120.86    38.94    1996  -0.234   0.023   0.239   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.02832
  -120.86    38.94    1997  -0.281   0.028   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03121
  -120.86    38.94    1998  -0.300   0.030   0.215   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.05508
  -120.86    38.94    1999  -0.289   0.029   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.03838
  -120.86    38.94    2000  -0.280   0.028   0.233   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01901
  -120.86    38.94    2001  -0.231   0.023   0.226   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01817
  -120.86    38.94    2002  -0.255   0.026   0.222   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.00751
  -120.86    38.94    2003  -0.234   0.023   0.228   0.000   0.000   0.000    0.000     0.000    0.000    0.000   0.01750
  -120.86    38.94    2004  -0.245   0.024   0.206   0.000   0.000   0.000    0.000     0.000    0.000    0.000  -0.01442
